event_time,event_id,vehicle_id,occupant_id,seat_location_id,seat_position,occupant_role,seat_track_position,seat_type,posture,belt_use,belt_anchorage,belt_failure,belt_availability,seat_performance,source_type,source_reference,model_type,model_version,geometry_status,temporal_status,seat_position_probability,seat_position_surprisal_bits,occupant_role_probability,occupant_role_surprisal_bits,seat_track_position_probability,seat_track_position_surprisal_bits,seat_type_probability,seat_type_surprisal_bits,posture_probability,posture_surprisal_bits,belt_use_probability,belt_use_surprisal_bits,belt_anchorage_probability,belt_anchorage_surprisal_bits,belt_failure_probability,belt_failure_surprisal_bits,belt_availability_probability,belt_availability_surprisal_bits,seat_performance_probability,seat_performance_surprisal_bits,occupant_anomaly_score_bits,joint_probability,dominant_contributor,dominant_contributor_score_bits,occupant_anomaly_percentile,anomaly_tier
2026-01-01T00:33:30,OCC-00002011,SIM-292159,OCC-60340800,SEAT-8529,FRONT LEFT SIDE,DRIVER,SEAT BETWEEN MIDDLE AND REAR,BUCKET,NOT COLLECTED/UNKNOWN,LAP AND SHOULDER,FULL DOWN,NO FAILURE,LAP AND SHOULDER BELT,COMBINATION,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.6272905759162304,0.672794206367598,1.0,-0.0,0.2837767344809598,1.8171717804178114,0.8143382352941176,0.2962999526953211,0.0970654627539503,3.364898133852921,0.7878103837471784,0.34407966234536597,0.3457544288332315,1.5321803636422713,0.9883355764917005,0.016927121558869114,1.0,-0.0,0.0293453724604966,5.090723170413927,13.135074391294085,0.0001111600191550191,seat_performance,5.090723170413927,85.285,ELEVATED
2026-01-01T00:33:31,OCC-00002012,SIM-104681,OCC-97830890,SEAT-2866,FRONT RIGHT SIDE,PASSENGER,SEAT BETWEEN MIDDLE AND REAR,BUCKET,NORMAL POSTURE,LAP AND SHOULDER,NO UPPER ANCHOR,NO FAILURE,LAP AND SHOULDER BELT,NO FAILURE,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.2100785340314136,2.2509993409134457,1.0,-0.0,0.3302180685358255,1.598509032559104,0.8254716981132075,0.2767093427308704,0.8228571428571428,0.28128611039001644,0.84,0.25153876699596445,0.1081246182040317,3.209233056391157,0.9883355764917005,0.016927121558869114,1.0,-0.0,0.6285714285714286,0.6698513983076693,8.555054169847098,0.0026587168032746484,belt_anchorage,3.209233056391157,37.05,BASELINE
2026-01-01T00:33:32,OCC-00002013,SIM-817002,OCC-85821935,SEAT-4008,FRONT RIGHT SIDE,PASSENGER,SEAT AT REAR MOST POSITION,BUCKET,NORMAL POSTURE,LAP AND SHOULDER,FULL UP,NO FAILURE,LAP AND SHOULDER BELT,DEFORMED BY INTRUSION,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.2100785340314136,2.2509993409134457,1.0,-0.0,0.322429906542056,1.6329425296229783,0.7729468599033816,0.3715588626119629,0.8,0.3219280948873623,0.81875,0.2885050933499121,0.3726328649969456,1.424173174023905,0.9883355764917005,0.016927121558869114,1.0,-0.0,0.1625,2.62148837674627,8.928522593714707,0.002052328529487588,seat_performance,2.62148837674627,41.925000000000004,BASELINE
2026-01-01T00:33:33,OCC-00002014,SIM-260809,OCC-64570010,SEAT-1982,FRONT RIGHT SIDE,PASSENGER,SEAT AT REAR MOST POSITION,SPLIT BENCH WITH FOLD BACK,NOT COLLECTED/UNKNOWN,NONE USED/AVAILABLE,FULL DOWN,NOT USED/AVAILABLE,LAP AND SHOULDER BELT,DEFORMED BY OTHER OCCUPANT,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.2100785340314136,2.2509993409134457,1.0,-0.0,0.322429906542056,1.6329425296229783,0.0338164251207729,4.886132035441723,0.2857142857142857,1.8073549220576042,0.1428571428571428,2.8073549220576046,0.1666666666666666,2.584962500721157,1.0,-0.0,1.0,-0.0,0.1428571428571428,2.8073549220576046,18.77710117287212,2.2260212985717785e-06,seat_type,4.886132035441723,99.37,EXTREME
2026-01-01T00:33:34,OCC-00002015,SIM-321041,OCC-22431297,SEAT-3818,FRONT RIGHT SIDE,PASSENGER,SEAT BETWEEN MIDDLE AND REAR,BUCKET,NORMAL POSTURE,LAP AND SHOULDER,FULL DOWN,NO FAILURE,LAP AND SHOULDER BELT,NO FAILURE,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.2100785340314136,2.2509993409134457,1.0,-0.0,0.3302180685358255,1.598509032559104,0.8254716981132075,0.2767093427308704,0.8228571428571428,0.28128611039001644,0.84,0.25153876699596445,0.3457544288332315,1.5321803636422713,0.9883355764917005,0.016927121558869114,1.0,-0.0,0.6285714285714286,0.6698513983076693,6.878001477098212,0.008501885370923456,seat_position,2.2509993409134457,15.434999999999999,BASELINE
2026-01-01T00:33:35,OCC-00002016,SIM-845159,OCC-97122241,SEAT-4920,FRONT LEFT SIDE,DRIVER,SEAT BETWEEN MIDDLE AND REAR,BUCKET,NORMAL POSTURE,LAP AND SHOULDER,FULL DOWN,NOT COLLECTED/UNKNOWN,LAP AND SHOULDER BELT,DEFORMED BY OCCUPANT,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.6272905759162304,0.672794206367598,1.0,-0.0,0.2837767344809598,1.8171717804178114,0.8143382352941176,0.2962999526953211,0.8623024830699775,0.21373406051926952,0.7878103837471784,0.34407966234536597,0.3457544288332315,1.5321803636422713,0.0035890533871691,8.122180901259766,1.0,-0.0,0.1128668171557562,3.1473066987802936,16.145747626027696,1.3792584779810561e-05,belt_failure,8.122180901259766,97.00999999999999,EXTREME
2026-01-01T00:33:36,OCC-00002017,SIM-288145,OCC-49185562,SEAT-5925,THIRD LEFT,PASSENGER,NOT ADJUSTABLE SEAT TRACK,SPLIT BENCH WITH FOLD BACK,NORMAL POSTURE,LAP AND SHOULDER,NO UPPER ANCHOR,NO FAILURE,LAP AND SHOULDER BELT,NO FAILURE,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.0049083769633507,7.670538232427255,1.0,-0.0,1.0,-0.0,0.1333333333333333,2.9068905956085187,1.0,-0.0,1.0,-0.0,0.7671232876712328,0.3824696368224132,0.9883355764917005,0.016927121558869114,1.0,-0.0,0.5,1.0,11.976825586417057,0.00024809399108663064,seat_position,7.670538232427255,76.205,ELEVATED
2026-01-01T00:33:37,OCC-00002018,SIM-232266,OCC-25001013,SEAT-7481,FRONT LEFT SIDE,DRIVER,SEAT AT REAR MOST POSITION,BUCKET,NORMAL POSTURE,NONE USED/AVAILABLE,FULL UP,NOT USED/AVAILABLE,LAP AND SHOULDER BELT,DEFORMED BY INTRUSION,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.6272905759162304,0.672794206367598,1.0,-0.0,0.245696400625978,2.025051372055368,0.772823779193206,0.3717886094140868,0.8324175824175825,0.2646206567257453,0.2335164835164835,2.0984037040609946,0.3518987341772152,1.5067677703409579,1.0,-0.0,1.0,-0.0,0.173076923076923,2.5305147166987805,9.469941035663531,0.0014101447377988926,seat_performance,2.5305147166987805,50.605,MODERATE
2026-01-01T00:33:38,OCC-00002019,SIM-182713,OCC-49147329,SEAT-2784,FRONT LEFT SIDE,DRIVER,SEAT AT FORWARD MOST POSITION,BUCKET,NORMAL POSTURE,LAP AND SHOULDER,NO UPPER ANCHOR,NO FAILURE,LAP AND SHOULDER BELT,TRACK/ANCHOR FAILURE,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.6272905759162304,0.672794206367598,1.0,-0.0,0.0568596765779864,4.136450296891225,0.8073394495412844,0.308752706139629,0.8863636363636364,0.17402939977504894,0.8409090909090909,0.24997825300834742,0.1081246182040317,3.209233056391157,0.9883355764917005,0.016927121558869114,1.0,-0.0,0.0113636363636363,6.459431618637305,15.227596658769178,2.6063734549277528e-05,seat_performance,6.459431618637305,94.97,HIGH
2026-01-01T00:33:39,OCC-00002020,SIM-444086,OCC-39632760,SEAT-4131,FRONT LEFT SIDE,DRIVER,SEAT BETWEEN MIDDLE AND REAR,BUCKET,NORMAL POSTURE,LAP AND SHOULDER,FULL UP,NO FAILURE,LAP AND SHOULDER BELT,NO FAILURE,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.6272905759162304,0.672794206367598,1.0,-0.0,0.2837767344809598,1.8171717804178114,0.8143382352941176,0.2962999526953211,0.8623024830699775,0.21373406051926952,0.7878103837471784,0.34407966234536597,0.3726328649969456,1.424173174023905,0.9883355764917005,0.016927121558869114,1.0,-0.0,0.6433408577878104,0.6363447795029143,5.421524737431055,0.023332347276175384,seat_track_position,1.8171717804178114,1.15,BASELINE
2026-01-01T00:33:40,OCC-00002021,SIM-829127,OCC-32182988,SEAT-7488,FRONT LEFT SIDE,DRIVER,SEAT AT MIDDLE TRACK POSITION,BUCKET,NORMAL POSTURE,LAP AND SHOULDER,FULL DOWN,NO FAILURE,LAP AND SHOULDER BELT,DEFORMED BY INTRUSION,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.6272905759162304,0.672794206367598,1.0,-0.0,0.2201356285863328,2.1835354329609657,0.8033175355450237,0.31595772557084123,0.8672566371681416,0.20546911829997946,0.7935103244837758,0.3336791005797198,0.3457544288332315,1.5321803636422713,0.9883355764917005,0.016927121558869114,1.0,-0.0,0.1858407079646017,2.427861539636428,7.688404608616673,0.004847966319841175,seat_performance,2.427861539636428,28.310000000000002,BASELINE
2026-01-01T00:33:41,OCC-00002022,SIM-814821,OCC-25808417,SEAT-5078,FRONT RIGHT SIDE,PASSENGER,SEAT AT REAR MOST POSITION,BUCKET,NORMAL POSTURE,LAP AND SHOULDER,FULL UP,NO FAILURE,LAP AND SHOULDER BELT,UNKNOWN/UNMAPPED,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.2100785340314136,2.2509993409134457,1.0,-0.0,0.322429906542056,1.6329425296229783,0.7729468599033816,0.3715588626119629,0.8,0.3219280948873623,0.81875,0.2885050933499121,0.3726328649969456,1.424173174023905,0.9883355764917005,0.016927121558869114,1.0,-0.0,0.0625,4.0,10.307034216968436,0.0007893571267259952,seat_performance,4.0,59.055,MODERATE
2026-01-01T00:33:42,OCC-00002023,SIM-848773,OCC-38544184,SEAT-2699,FRONT LEFT SIDE,DRIVER,SEAT BETWEEN MIDDLE AND REAR,BUCKET,NORMAL POSTURE,LAP AND SHOULDER,POSITION UNKNOWN,NO FAILURE,LAP AND SHOULDER BELT,NO FAILURE,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.6272905759162304,0.672794206367598,1.0,-0.0,0.2837767344809598,1.8171717804178114,0.8143382352941176,0.2962999526953211,0.8623024830699775,0.21373406051926952,0.7878103837471784,0.34407966234536597,0.0470372632864996,4.410052065779255,0.9883355764917005,0.016927121558869114,1.0,-0.0,0.6433408577878104,0.6363447795029143,8.407403629186405,0.0029452307217467224,belt_anchorage,4.410052065779255,36.795,BASELINE
2026-01-01T00:33:43,OCC-00002024,SIM-625830,OCC-25652756,SEAT-6739,FRONT LEFT SIDE,DRIVER,SEAT BETWEEN MIDDLE AND REAR,BUCKET,NOT COLLECTED/UNKNOWN,NONE USED/AVAILABLE,FULL UP,NOT USED/AVAILABLE,LAP AND SHOULDER BELT,DEFORMED BY INTRUSION,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.6272905759162304,0.672794206367598,1.0,-0.0,0.2837767344809598,1.8171717804178114,0.8143382352941176,0.2962999526953211,0.0970654627539503,3.364898133852921,0.2076749435665914,2.2676009324980053,0.3518987341772152,1.5067677703409579,1.0,-0.0,1.0,-0.0,0.164785553047404,2.6013383296750017,12.526871105847617,0.00016944784319568198,posture,3.364898133852921,80.535,ELEVATED
2026-01-01T00:33:44,OCC-00002025,SIM-422084,OCC-49517584,SEAT-4562,FRONT LEFT SIDE,DRIVER,SEAT AT MIDDLE TRACK POSITION,SPLIT BENCH WITH SEPARATE BACK CUSHIONS,NORMAL POSTURE,NONE USED/AVAILABLE,FULL UP,NOT USED/AVAILABLE,LAP AND SHOULDER BELT,NO FAILURE,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.6272905759162304,0.672794206367598,1.0,-0.0,0.2201356285863328,2.1835354329609657,0.0497630331753554,4.328781765928427,0.8571428571428571,0.22239242133644802,0.4285714285714285,1.222392421336448,0.2058823529411764,2.280107919192736,1.0,-0.0,1.0,-0.0,0.8571428571428571,0.22239242133644802,11.13239658845907,0.00044546614457301165,seat_type,4.328781765928427,67.86999999999999,MODERATE
2026-01-01T00:33:45,OCC-00002026,SIM-626048,OCC-45445526,SEAT-2696,FRONT LEFT SIDE,DRIVER,SEAT BETWEEN MIDDLE AND REAR,BUCKET,OTHER ABNORMAL POSTURE,LAP AND SHOULDER,POSITION UNKNOWN,NO FAILURE,LAP AND SHOULDER BELT,TRACK/ANCHOR FAILURE,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.6272905759162304,0.672794206367598,1.0,-0.0,0.2837767344809598,1.8171717804178114,0.8143382352941176,0.2962999526953211,0.0316027088036117,4.983807966497416,0.7878103837471784,0.34407966234536597,0.0470372632864996,4.410052065779255,0.9883355764917005,0.016927121558869114,1.0,-0.0,0.0135440180586907,6.206200387833867,18.747333143495503,2.272429325128351e-06,seat_performance,6.206200387833867,99.33999999999999,EXTREME
2026-01-01T00:33:46,OCC-00002027,SIM-173350,OCC-53692270,SEAT-5296,FRONT LEFT SIDE,DRIVER,SEAT AT MIDDLE TRACK POSITION,BUCKET,NORMAL POSTURE,NONE USED/AVAILABLE,FULL DOWN,NOT USED/AVAILABLE,LAP AND SHOULDER BELT,NO FAILURE,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.6272905759162304,0.672794206367598,1.0,-0.0,0.2201356285863328,2.1835354329609657,0.8033175355450237,0.31595772557084123,0.8672566371681416,0.20546911829997946,0.1976401179941003,2.3390522726785714,0.3392405063291139,1.559619652606693,1.0,-0.0,1.0,-0.0,0.6283185840707964,0.6704318429105057,7.9468602513951545,0.0040528141895196605,belt_use,2.3390522726785714,33.12,BASELINE
2026-01-01T00:33:47,OCC-00002028,SIM-307855,OCC-67880257,SEAT-8557,FRONT LEFT SIDE,DRIVER,SEAT AT MIDDLE TRACK POSITION,BUCKET,NORMAL POSTURE,LAP AND SHOULDER,FULL UP,NO FAILURE,LAP AND SHOULDER BELT,DEFORMED BY OCCUPANT,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.6272905759162304,0.672794206367598,1.0,-0.0,0.2201356285863328,2.1835354329609657,0.8033175355450237,0.31595772557084123,0.8672566371681416,0.20546911829997946,0.7935103244837758,0.3336791005797198,0.3726328649969456,1.424173174023905,0.9883355764917005,0.016927121558869114,1.0,-0.0,0.0707964601769911,3.8201789624151887,8.972714841777067,0.001990415248260552,seat_performance,3.8201789624151887,42.78,BASELINE
2026-01-01T00:33:48,OCC-00002029,SIM-598290,OCC-35506406,SEAT-2616,SECOND MIDDLE,PASSENGER,NOT ADJUSTABLE SEAT TRACK,BENCH WITH FOLD BACK,NORMAL POSTURE,LAP WITH CHILD SEAT,NO SHOULDER BELT,NO FAILURE,LAP BELT,NO FAILURE,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.018979057591623,5.7194478329081795,1.0,-0.0,0.9655172413793104,0.05062607306996795,0.375,1.415037499278844,0.3809523809523809,1.3923174227787605,0.1904761904761904,2.3923174227787607,0.8,0.3219280948873623,0.8571428571428571,0.22239242133644802,1.0,-0.0,0.7619047619047619,0.39231742277876036,11.906384189817082,0.0002605080925414288,seat_position,5.7194478329081795,75.27000000000001,ELEVATED
2026-01-01T00:33:49,OCC-00002030,SIM-810700,OCC-91279002,SEAT-6907,FRONT RIGHT SIDE,PASSENGER,SEAT AT REAR MOST POSITION,BUCKET,OTHER ABNORMAL POSTURE,LAP AND SHOULDER,NO UPPER ANCHOR,NO FAILURE,LAP AND SHOULDER BELT,NO FAILURE,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.2100785340314136,2.2509993409134457,1.0,-0.0,0.322429906542056,1.6329425296229783,0.7729468599033816,0.3715588626119629,0.03125,5.0,0.81875,0.2885050933499121,0.1081246182040317,3.209233056391157,0.9883355764917005,0.016927121558869114,1.0,-0.0,0.61875,0.6925714748077527,13.462737479256077,8.857521088383454e-05,posture,5.0,87.14,ELEVATED
2026-01-01T00:33:50,OCC-00002031,SIM-171201,OCC-51324334,SEAT-4468,FRONT LEFT SIDE,DRIVER,SEAT AT REAR MOST POSITION,BUCKET,NORMAL POSTURE,LAP AND SHOULDER,FULL UP,NO FAILURE,LAP AND SHOULDER BELT,NO FAILURE,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.6272905759162304,0.672794206367598,1.0,-0.0,0.245696400625978,2.025051372055368,0.772823779193206,0.3717886094140868,0.8324175824175825,0.2646206567257453,0.760989010989011,0.394052474149508,0.3726328649969456,1.424173174023905,0.9883355764917005,0.016927121558869114,1.0,-0.0,0.6840659340659341,0.5477927081306153,5.717200322425695,0.01900864726413937,seat_track_position,2.025051372055368,5.345,BASELINE
2026-01-01T00:33:51,OCC-00002032,SIM-189134,OCC-67614369,SEAT-8190,FRONT LEFT SIDE,DRIVER,SEAT AT MIDDLE TRACK POSITION,BUCKET,NORMAL POSTURE,LAP AND SHOULDER,MID POSITION,NO FAILURE,LAP AND SHOULDER BELT,DEFORMED BY INTRUSION,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.6272905759162304,0.672794206367598,1.0,-0.0,0.2201356285863328,2.1835354329609657,0.8033175355450237,0.31595772557084123,0.8672566371681416,0.20546911829997946,0.7935103244837758,0.3336791005797198,0.1246182040317654,3.004413264502658,0.9883355764917005,0.016927121558869114,1.0,-0.0,0.1858407079646017,2.427861539636428,9.16063750947706,0.0017473235499074194,belt_anchorage,3.004413264502658,46.57,BASELINE
2026-01-01T00:33:52,OCC-00002033,SIM-637402,OCC-28222789,SEAT-3707,FRONT RIGHT SIDE,PASSENGER,SEAT BETWEEN MIDDLE AND REAR,SPLIT BENCH WITH SEPARATE BACK CUSHIONS,NOT COLLECTED/UNKNOWN,LAP AND SHOULDER,FULL UP,NO FAILURE,LAP AND SHOULDER BELT,NO FAILURE,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.2100785340314136,2.2509993409134457,1.0,-0.0,0.3302180685358255,1.598509032559104,0.0471698113207547,4.405992359675837,0.2,2.321928094887362,0.9,0.15200309344504995,0.2941176470588235,1.7655347463629774,0.9883355764917005,0.016927121558869114,1.0,-0.0,0.8,0.3219280948873623,12.833821884290007,0.00013697290096127655,seat_type,4.405992359675837,83.06,ELEVATED
2026-01-01T00:33:53,OCC-00002034,SIM-154817,OCC-57881337,SEAT-6567,FRONT LEFT SIDE,DRIVER,SEAT AT REAR MOST POSITION,BUCKET,NORMAL POSTURE,LAP AND SHOULDER,MID POSITION,NO FAILURE,LAP AND SHOULDER BELT,DEFORMED BY INTRUSION,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.6272905759162304,0.672794206367598,1.0,-0.0,0.245696400625978,2.025051372055368,0.772823779193206,0.3717886094140868,0.8324175824175825,0.2646206567257453,0.760989010989011,0.394052474149508,0.1246182040317654,3.004413264502658,0.9883355764917005,0.016927121558869114,1.0,-0.0,0.173076923076923,2.5305147166987805,9.280162421472614,0.0016083951190909147,belt_anchorage,3.004413264502658,48.095,BASELINE
2026-01-01T00:33:54,OCC-00002035,SIM-168829,OCC-80049746,SEAT-5450,FRONT LEFT SIDE,DRIVER,SEAT AT MIDDLE TRACK POSITION,BUCKET,NOT COLLECTED/UNKNOWN,LAP AND SHOULDER,FULL UP,NO FAILURE,LAP AND SHOULDER BELT,DEFORMED BY INTRUSION,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.6272905759162304,0.672794206367598,1.0,-0.0,0.2201356285863328,2.1835354329609657,0.8033175355450237,0.31595772557084123,0.0884955752212389,3.498250867527826,0.7935103244837758,0.3336791005797198,0.3726328649969456,1.424173174023905,0.9883355764917005,0.016927121558869114,1.0,-0.0,0.1858407079646017,2.427861539636428,10.873179168226153,0.0005331469414983621,posture,3.498250867527826,65.47,MODERATE
2026-01-01T00:33:55,OCC-00002036,SIM-403140,OCC-21798846,SEAT-3621,FRONT RIGHT SIDE,PASSENGER,SEAT AT MIDDLE TRACK POSITION,BOX MOUNTED,NORMAL POSTURE,LAP AND SHOULDER,MID POSITION,NO FAILURE,LAP AND SHOULDER BELT,NO FAILURE,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.2100785340314136,2.2509993409134457,1.0,-0.0,0.2274143302180685,2.136604928242286,0.047945205479452,4.382469636822415,0.5714285714285714,0.8073549220576042,0.8571428571428571,0.22239242133644802,0.2638888888888889,1.921997487998727,0.9883355764917005,0.016927121558869114,1.0,-0.0,1.0,-0.0,11.738745858929795,0.0002926074537730971,seat_type,4.382469636822415,74.19,MODERATE
2026-01-01T00:33:56,OCC-00002037,SIM-426467,OCC-22558349,SEAT-6303,FRONT LEFT SIDE,DRIVER,SEAT AT FORWARD MOST POSITION,BUCKET,NORMAL POSTURE,LAP AND SHOULDER,FULL DOWN,NO FAILURE,LAP AND SHOULDER BELT,NO FAILURE,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.6272905759162304,0.672794206367598,1.0,-0.0,0.0568596765779864,4.136450296891225,0.8073394495412844,0.308752706139629,0.8863636363636364,0.17402939977504894,0.8409090909090909,0.24997825300834742,0.3457544288332315,1.5321803636422713,0.9883355764917005,0.016927121558869114,1.0,-0.0,0.5795454545454546,0.7870062766658016,7.87811862404879,0.004250597522595761,seat_track_position,4.136450296891225,31.869999999999997,BASELINE
2026-01-01T00:33:57,OCC-00002038,SIM-154254,OCC-68965480,SEAT-5479,FRONT LEFT SIDE,DRIVER,NOT COLLECTED/UNKNOWN,BUCKET,NORMAL POSTURE,LAP AND SHOULDER,FULL UP,NO FAILURE,LAP AND SHOULDER BELT,NO FAILURE,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.6272905759162304,0.672794206367598,1.0,-0.0,0.0276473656755346,5.176714167104956,0.4339622641509434,1.2043584985061861,0.7391304347826086,0.43609911480667357,0.5652173913043478,0.8231222379159209,0.3726328649969456,1.424173174023905,0.9883355764917005,0.016927121558869114,1.0,-0.0,0.4782608695652174,1.0641303374197155,10.818318857703824,0.0005538109280280778,seat_track_position,5.176714167104956,64.96499999999999,MODERATE
