event_time,event_id,vehicle_id,occupant_id,seat_position,occupant_role,posture,seat_track_position,seat_type,seat_performance,belt_use,belt_failure,belt_anchorage,total_surprisal_bits,occupant_anomaly_percentile,anomaly_tier,anomaly_severity,dominant_contributor,dominant_contribution_percent,top_3_contributors,anomaly_signature,source_type,source_reference,model_type,model_version
2026-01-01T00:46:00,OCC-00002761,SIM-577781,OCC-88838944,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT BETWEEN MIDDLE AND REAR,BUCKET,NO FAILURE,LAP AND SHOULDER,NO FAILURE,FULL DOWN,5.52953192704942,3.325,BASELINE,LOW,seat_track_position,32.86303080245459,seat_track_position:32.86% | belt_anchorage:27.71% | seat_position:12.17%,BASELINE: seat track position dominates anomaly (32.9% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:46:01,OCC-00002762,SIM-543382,OCC-91830015,FRONT RIGHT SIDE,PASSENGER,NOT COLLECTED/UNKNOWN,SEAT BETWEEN FORWARD AND MIDDLE,BUCKET,NO FAILURE,LAP AND SHOULDER,NO FAILURE,NOT COLLECTED/UNKNOWN,19.678261344239086,99.6,EXTREME,HIGH,belt_anchorage,46.20263928151732,belt_anchorage:46.20% | seat_track_position:19.33% | posture:16.51%,EXTREME: belt anchorage dominates anomaly (46.2% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:46:02,OCC-00002763,SIM-758005,OCC-34966198,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT BETWEEN MIDDLE AND REAR,BUCKET,NO FAILURE,NONE USED/AVAILABLE,NOT USED/AVAILABLE,FULL UP,7.410713482341878,22.34,BASELINE,LOW,belt_use,30.59895565927905,belt_use:30.60% | seat_track_position:24.52% | belt_anchorage:20.33%,BASELINE: belt use dominates anomaly (30.6% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:46:03,OCC-00002764,SIM-197666,OCC-51680901,SECOND RIGHT,PASSENGER,NORMAL POSTURE,NOT ADJUSTABLE SEAT TRACK,BENCH WITH FOLD BACK,NO FAILURE,NONE USED/AVAILABLE,NOT USED/AVAILABLE,NO UPPER ANCHOR,7.551131469120579,25.53,BASELINE,LOW,seat_position,51.251520540743336,seat_position:51.25% | seat_type:18.20% | belt_use:15.94%,BASELINE: seat position dominates anomaly (51.3% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:46:04,OCC-00002765,SIM-441230,OCC-88633326,FRONT RIGHT SIDE,PASSENGER,NORMAL POSTURE,SEAT BETWEEN FORWARD AND MIDDLE,BUCKET WITH FOLD BACK,NO FAILURE,LAP AND SHOULDER,NO FAILURE,FULL UP,12.251685427647615,78.9,ELEVATED,ELEVATED,seat_track_position,31.039545975312073,seat_track_position:31.04% | seat_type:22.17% | seat_position:18.37%,ELEVATED: seat track position dominates anomaly (31.0% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:46:05,OCC-00002766,SIM-436485,OCC-15702758,FRONT LEFT SIDE,DRIVER,NOT COLLECTED/UNKNOWN,SEAT BETWEEN FORWARD AND MIDDLE,BOX MOUNTED,NO FAILURE,LAP AND SHOULDER,NO FAILURE,FULL DOWN,12.219960434813121,78.66,ELEVATED,ELEVATED,seat_type,41.67091923981129,seat_type:41.67% | seat_track_position:21.62% | posture:17.76%,ELEVATED: seat type dominates anomaly (41.7% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:46:06,OCC-00002767,SIM-115049,OCC-13875182,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT BETWEEN MIDDLE AND REAR,BUCKET WITH FOLD BACK,DEFORMED BY INTRUSION,LAP AND SHOULDER,NO FAILURE,FULL UP,12.666784558173276,81.875,ELEVATED,ELEVATED,seat_performance,32.2691431474051,seat_performance:32.27% | seat_type:26.96% | belt_anchorage:15.95%,ELEVATED: seat performance dominates anomaly (32.3% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:46:07,OCC-00002768,SIM-816108,OCC-36969425,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT BETWEEN MIDDLE AND REAR,BUCKET WITH FOLD BACK,NO FAILURE,NONE USED/AVAILABLE,NOT USED/AVAILABLE,FULL DOWN,11.094983514287222,67.35,MODERATE,MODERATE,seat_type,30.78001418281726,seat_type:30.78% | belt_anchorage:22.56% | belt_use:17.77%,MODERATE: seat type dominates anomaly (30.8% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:46:08,OCC-00002769,SIM-804614,OCC-51821672,FRONT LEFT SIDE,DRIVER,NOT COLLECTED/UNKNOWN,SEAT BETWEEN MIDDLE AND REAR,BUCKET,NO FAILURE,NONE USED/AVAILABLE,NOT USED/AVAILABLE,FULL UP,10.561877555675531,61.805,MODERATE,MODERATE,posture,31.858901186037315,posture:31.86% | belt_use:21.47% | seat_track_position:17.21%,MODERATE: posture dominates anomaly (31.9% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:46:09,OCC-00002770,SIM-889158,OCC-32677442,SECOND LEFT,PASSENGER,NORMAL POSTURE,NOT ADJUSTABLE SEAT TRACK,BUCKET WITH FOLD BACK,NO FAILURE,NONE USED/AVAILABLE,NOT USED/AVAILABLE,NO UPPER ANCHOR,11.14132971322908,68.14,MODERATE,MODERATE,seat_type,39.50048647296234,seat_type:39.50% | seat_position:36.67% | belt_use:8.98%,MODERATE: seat type dominates anomaly (39.5% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:46:10,OCC-00002771,SIM-102142,OCC-52517457,FRONT RIGHT SIDE,PASSENGER,NORMAL POSTURE,NOT ADJUSTABLE SEAT TRACK,BUCKET,NO FAILURE,LAP AND SHOULDER,NO FAILURE,FULL UP,12.603491624339703,81.235,ELEVATED,ELEVATED,seat_track_position,61.423193009871554,seat_track_position:61.42% | seat_position:17.86% | belt_anchorage:11.30%,ELEVATED: seat track position dominates anomaly (61.4% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:46:11,OCC-00002772,SIM-395035,OCC-14734434,FRONT RIGHT SIDE,PASSENGER,NORMAL POSTURE,SEAT BETWEEN MIDDLE AND REAR,BUCKET,DEFORMED BY OTHER OCCUPANT,LAP AND SHOULDER,NO FAILURE,NO UPPER ANCHOR,11.429523287763239,71.39999999999999,MODERATE,MODERATE,seat_performance,31.010221747554922,seat_performance:31.01% | belt_anchorage:28.08% | seat_position:19.69%,MODERATE: seat performance dominates anomaly (31.0% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:46:12,OCC-00002773,SIM-356969,OCC-54485846,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT AT MIDDLE TRACK POSITION,BUCKET WITH FOLD BACK,NO FAILURE,LAP AND SHOULDER,NO FAILURE,NO UPPER ANCHOR,8.13691257594523,34.845,BASELINE,MODERATE,seat_type,41.33689716702373,seat_type:41.34% | seat_track_position:26.83% | seat_performance:9.49%,BASELINE: seat type dominates anomaly (41.3% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:46:13,OCC-00002774,SIM-416922,OCC-59572416,FRONT RIGHT SIDE,PASSENGER,NORMAL POSTURE,SEAT BETWEEN FORWARD AND MIDDLE,BUCKET WITH FOLD BACK,NO FAILURE,LAP AND SHOULDER,NO FAILURE,NO UPPER ANCHOR,10.898048473032913,65.715,MODERATE,MODERATE,seat_track_position,34.894940506783755,seat_track_position:34.89% | seat_type:24.92% | seat_position:20.66%,MODERATE: seat track position dominates anomaly (34.9% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:46:14,OCC-00002775,SIM-330542,OCC-88806415,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT AT MIDDLE TRACK POSITION,BUCKET,NO FAILURE,NONE USED/AVAILABLE,NOT USED/AVAILABLE,MID POSITION,9.369093252078203,49.565,BASELINE,MODERATE,belt_anchorage,31.826480674939617,belt_anchorage:31.83% | belt_use:24.97% | seat_track_position:23.31%,BASELINE: belt anchorage dominates anomaly (31.8% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:46:15,OCC-00002776,SIM-850724,OCC-91112625,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT AT REAR MOST POSITION,SPLIT BENCH WITH SEPARATE BACK CUSHIONS,COMBINATION,NONE USED/AVAILABLE,NOT USED/AVAILABLE,FULL DOWN,15.704988314506146,96.12,HIGH,ELEVATED,seat_performance,28.803344933907134,seat_performance:28.80% | seat_type:27.74% | belt_anchorage:14.52%,HIGH: seat performance dominates anomaly (28.8% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:46:16,OCC-00002777,SIM-185060,OCC-77587665,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,NOT COLLECTED/UNKNOWN,BUCKET,NO FAILURE,LAP AND SHOULDER,NO FAILURE,POSITION UNKNOWN,13.804197749459174,89.45,ELEVATED,ELEVATED,seat_track_position,37.501014264358616,seat_track_position:37.50% | belt_anchorage:31.95% | seat_type:8.72%,ELEVATED: seat track position dominates anomaly (37.5% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:46:17,OCC-00002778,SIM-172887,OCC-45134293,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT BETWEEN MIDDLE AND REAR,BUCKET,NO FAILURE,LAP AND SHOULDER,NO FAILURE,FULL UP,5.421524737431054,1.15,BASELINE,LOW,seat_track_position,33.51772551864928,seat_track_position:33.52% | belt_anchorage:26.27% | seat_position:12.41%,BASELINE: seat track position dominates anomaly (33.5% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:46:18,OCC-00002779,SIM-239569,OCC-54578693,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT AT MIDDLE TRACK POSITION,BUCKET,DEFORMED BY OTHER OCCUPANT,LAP AND SHOULDER,NO FAILURE,NO UPPER ANCHOR,12.172812223423165,78.14999999999999,ELEVATED,ELEVATED,seat_performance,43.00745272008986,seat_performance:43.01% | belt_anchorage:26.36% | seat_track_position:17.94%,ELEVATED: seat performance dominates anomaly (43.0% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:46:19,OCC-00002780,SIM-418592,OCC-65420657,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT BETWEEN FORWARD AND MIDDLE,BUCKET,NO FAILURE,LAP AND SHOULDER,NO FAILURE,NO UPPER ANCHOR,7.86954782022098,31.455,BASELINE,LOW,belt_anchorage,40.78039970917974,belt_anchorage:40.78% | seat_track_position:33.58% | seat_position:8.55%,BASELINE: belt anchorage dominates anomaly (40.8% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:46:20,OCC-00002781,SIM-577954,OCC-16926801,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT AT REAR MOST POSITION,BUCKET,DEFORMED BY OCCUPANT,NONE USED/AVAILABLE,NOT USED/AVAILABLE,MID POSITION,12.064324846984658,77.21000000000001,ELEVATED,ELEVATED,seat_performance,30.252945700341904,seat_performance:30.25% | belt_anchorage:24.72% | belt_use:17.39%,ELEVATED: seat performance dominates anomaly (30.3% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:46:21,OCC-00002782,SIM-445874,OCC-93661551,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT BETWEEN MIDDLE AND REAR,BUCKET,NO FAILURE,LAP AND SHOULDER,NO FAILURE,FULL DOWN,5.52953192704942,3.325,BASELINE,LOW,seat_track_position,32.86303080245459,seat_track_position:32.86% | belt_anchorage:27.71% | seat_position:12.17%,BASELINE: seat track position dominates anomaly (32.9% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:46:22,OCC-00002783,SIM-220292,OCC-30254847,SECOND LEFT,PASSENGER,OTHER ABNORMAL POSTURE,NOT ADJUSTABLE SEAT TRACK,BENCH WITH FOLD BACK,COMBINATION,LAP AND SHOULDER WITH CHILD SEAT,NO FAILURE,NO UPPER ANCHOR,15.153723405281928,94.79,HIGH,ELEVATED,seat_performance,32.69293082556898,seat_performance:32.69% | seat_position:26.96% | belt_use:16.46%,HIGH: seat performance dominates anomaly (32.7% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:46:23,OCC-00002784,SIM-878051,OCC-32396229,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT AT REAR MOST POSITION,BUCKET,NO FAILURE,NONE USED/AVAILABLE,NOT USED/AVAILABLE,FULL DOWN,7.5400709093611,24.945,BASELINE,LOW,belt_use,27.83002612688692,belt_use:27.83% | seat_track_position:26.86% | belt_anchorage:20.68%,BASELINE: belt use dominates anomaly (27.8% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:46:24,OCC-00002785,SIM-226714,OCC-43830754,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT AT MIDDLE TRACK POSITION,BUCKET,DEFORMED BY INTRUSION,LAP AND SHOULDER,NO FAILURE,MID POSITION,9.16063750947706,46.57,BASELINE,MODERATE,belt_anchorage,32.7969888710744,belt_anchorage:32.80% | seat_performance:26.50% | seat_track_position:23.84%,BASELINE: belt anchorage dominates anomaly (32.8% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:46:25,OCC-00002786,SIM-137402,OCC-91829712,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT AT MIDDLE TRACK POSITION,BUCKET,ADJUSTERS FAILED,LAP AND SHOULDER,NO FAILURE,POSITION UNKNOWN,15.543556234253586,95.74,HIGH,ELEVATED,seat_performance,47.641230562266884,seat_performance:47.64% | belt_anchorage:28.37% | seat_track_position:14.05%,HIGH: seat performance dominates anomaly (47.6% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:46:26,OCC-00002787,SIM-465669,OCC-54505147,SECOND LEFT,PASSENGER,NORMAL POSTURE,NOT ADJUSTABLE SEAT TRACK,SPLIT BENCH WITH FOLD BACK,NO FAILURE,LAP AND SHOULDER,NO FAILURE,NO UPPER ANCHOR,9.637884029162056,52.655,MODERATE,MODERATE,seat_position,42.39079573217573,seat_position:42.39% | seat_type:25.39% | posture:13.01%,MODERATE: seat position dominates anomaly (42.4% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:46:27,OCC-00002788,SIM-232610,OCC-62885716,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT BETWEEN MIDDLE AND REAR,BUCKET,NO FAILURE,LAP AND SHOULDER,NO FAILURE,FULL UP,5.421524737431054,1.15,BASELINE,LOW,seat_track_position,33.51772551864928,seat_track_position:33.52% | belt_anchorage:26.27% | seat_position:12.41%,BASELINE: seat track position dominates anomaly (33.5% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:46:28,OCC-00002789,SIM-866088,OCC-22127924,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT AT MIDDLE TRACK POSITION,BUCKET,DEFORMED BY INTRUSION,LAP AND SHOULDER,NO FAILURE,FULL UP,7.580397418998306,26.13,BASELINE,LOW,seat_performance,32.02815638071456,seat_performance:32.03% | seat_track_position:28.81% | belt_anchorage:18.79%,BASELINE: seat performance dominates anomaly (32.0% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:46:29,OCC-00002790,SIM-386617,OCC-22786998,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT AT MIDDLE TRACK POSITION,SPLIT BENCH WITH FOLD BACK,NO FAILURE,LAP AND SHOULDER,NO FAILURE,NO UPPER ANCHOR,12.97682558641706,83.935,ELEVATED,ELEVATED,seat_type,59.49913665163956,seat_type:59.50% | seat_track_position:16.83% | belt_use:7.71%,ELEVATED: seat type dominates anomaly (59.5% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:46:30,OCC-00002791,SIM-169682,OCC-94191744,FRONT LEFT SIDE,DRIVER,NOT COLLECTED/UNKNOWN,SEAT AT REAR MOST POSITION,BUCKET,NO FAILURE,LAP AND SHOULDER,NO FAILURE,FULL DOWN,8.313493993353545,35.915,BASELINE,MODERATE,posture,33.113720178737324,posture:33.11% | seat_track_position:24.36% | belt_anchorage:18.43%,BASELINE: posture dominates anomaly (33.1% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:46:31,OCC-00002792,SIM-474809,OCC-71699460,SECOND ON/IN LAP,PASSENGER,OTHER ABNORMAL POSTURE,OCCUPANT NOT SEATED OR NO SEAT,OCCUPANT NOT SEATED OR NO SEAT,NOT SEATED/NO SEAT,NONE USED/AVAILABLE,NOT USED/AVAILABLE,NO SHOULDER BELT,12.814468025336607,82.91,ELEVATED,ELEVATED,seat_position,82.54286332543963,seat_position:82.54% | belt_availability:10.63% | belt_anchorage:6.82%,ELEVATED: seat position dominates anomaly (82.5% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:46:32,OCC-00002793,SIM-883442,OCC-98645567,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT BETWEEN MIDDLE AND REAR,BUCKET,NO FAILURE,NONE USED/AVAILABLE,NOT USED/AVAILABLE,FULL UP,7.410713482341878,22.34,BASELINE,LOW,belt_use,30.59895565927905,belt_use:30.60% | seat_track_position:24.52% | belt_anchorage:20.33%,BASELINE: belt use dominates anomaly (30.6% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:46:33,OCC-00002794,SIM-881555,OCC-40811253,SECOND RIGHT,PASSENGER,OTHER ABNORMAL POSTURE,NOT ADJUSTABLE SEAT TRACK,SPLIT BENCH WITH FOLD BACK,DEFORMED BY INTRUSION,NONE USED/AVAILABLE,NOT USED/AVAILABLE,NO UPPER ANCHOR,13.99728334361237,90.51,HIGH,ELEVATED,seat_position,27.648720119114863,seat_position:27.65% | seat_performance:23.73% | seat_type:16.43%,HIGH: seat position dominates anomaly (27.6% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:46:34,OCC-00002795,SIM-270263,OCC-43225032,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT AT REAR MOST POSITION,BUCKET,NO FAILURE,NONE USED/AVAILABLE,NOT USED/AVAILABLE,MID POSITION,8.962303910044147,42.14,BASELINE,MODERATE,belt_anchorage,33.27105042653093,belt_anchorage:33.27% | belt_use:23.41% | seat_track_position:22.60%,BASELINE: belt anchorage dominates anomaly (33.3% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:46:35,OCC-00002796,SIM-440243,OCC-35636032,FRONT RIGHT SIDE,PASSENGER,NORMAL POSTURE,SEAT AT FORWARD MOST POSITION,BUCKET,NO FAILURE,LAP AND SHOULDER,NO FAILURE,FULL DOWN,11.904143891900445,75.21,ELEVATED,MODERATE,seat_track_position,45.52649010905546,seat_track_position:45.53% | seat_position:18.91% | belt_anchorage:12.87%,ELEVATED: seat track position dominates anomaly (45.5% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:46:36,OCC-00002797,SIM-702260,OCC-88304914,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT AT MIDDLE TRACK POSITION,BUCKET,NO FAILURE,LAP AND SHOULDER,NO FAILURE,MID POSITION,7.403207812751137,21.685,BASELINE,LOW,belt_anchorage,40.582587176979104,belt_anchorage:40.58% | seat_track_position:29.49% | seat_position:9.09%,BASELINE: belt anchorage dominates anomaly (40.6% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:46:37,OCC-00002798,SIM-774695,OCC-62882508,FRONT RIGHT SIDE,PASSENGER,NORMAL POSTURE,SEAT BETWEEN FORWARD AND MIDDLE,BUCKET,NO FAILURE,LAP AND SHOULDER,NO FAILURE,FULL DOWN,9.074171482769856,44.505,BASELINE,MODERATE,seat_track_position,41.908702500126,seat_track_position:41.91% | seat_position:24.81% | belt_anchorage:16.89%,BASELINE: seat track position dominates anomaly (41.9% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:46:38,OCC-00002799,SIM-376874,OCC-79688749,FRONT LEFT SIDE,DRIVER,NOT COLLECTED/UNKNOWN,SEAT AT REAR MOST POSITION,BUCKET,NO FAILURE,LAP AND SHOULDER,NO FAILURE,MID POSITION,9.78572689421393,54.365,MODERATE,MODERATE,belt_anchorage,30.70199380159584,belt_anchorage:30.70% | posture:28.13% | seat_track_position:20.69%,MODERATE: belt anchorage dominates anomaly (30.7% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:46:39,OCC-00002800,SIM-539788,OCC-89405567,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT AT MIDDLE TRACK POSITION,BUCKET,NO FAILURE,NONE USED/AVAILABLE,NOT USED/AVAILABLE,FULL UP,7.89400836912942,32.29,BASELINE,LOW,belt_use,29.63072957745712,belt_use:29.63% | seat_track_position:27.66% | belt_anchorage:19.09%,BASELINE: belt use dominates anomaly (29.6% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:46:40,OCC-00002801,SIM-906546,OCC-87886463,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT AT REAR MOST POSITION,BUCKET,NO FAILURE,LAP AND SHOULDER,NO FAILURE,FULL UP,5.717200322425695,5.345,BASELINE,LOW,seat_track_position,35.42033264274669,seat_track_position:35.42% | belt_anchorage:24.91% | seat_position:11.77%,BASELINE: seat track position dominates anomaly (35.4% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:46:41,OCC-00002802,SIM-380024,OCC-98625044,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT BETWEEN MIDDLE AND REAR,BUCKET,COMBINATION,LAP AND SHOULDER,NO FAILURE,FULL UP,9.875903128342067,55.165,MODERATE,MODERATE,seat_performance,51.546912765926855,seat_performance:51.55% | seat_track_position:18.40% | belt_anchorage:14.42%,MODERATE: seat performance dominates anomaly (51.5% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
